ID	Value
htd847	ବଲ୍ଲପଟ୍ଟଣମ୍‌ରେ\N_NNP ଚାହା\N_NN ,\RD_PUNC କଫି\N_NN ,\RD_PUNC ଗୁଡାଖୁ\N_NN ,\RD_PUNC କାଜୁ\N_NN ଇତ୍ୟାଦି\RP_RPD ଚାଷ\N_NN ମଧ୍ୟ\RP_RPD ହୋଇଥାଏ\V_VM_VF ।\RD_PUNC
htd848	କେରଳରେ\N_NNP ତମାଖୁ\N_NN ଚାଷର\N_NN ଅପୂର୍ବ\RP_INTF କୌଶଳ\N_NN ଅବଲମ୍ବନ\N_NN ପାଇଁ\PSP ବଲ୍ଲପଟ୍ଟଣମର\N_NNP ନାମ\N_NN ସ୍ମରଣୀୟ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC ଅନ୍ୟତମ\N_NN ଆକର୍ଷଣ\N_NN ହେଉଛି\V_VM_VF ମତ୍ସ୍ୟସଂଗ୍ରହାଳୟ\N_NN କେନ୍ଦ୍ର\N_NN ,\RD_PUNC ଜଳସିଞ୍ଚନ\N_NN କେନ୍ଦ୍ର\N_NN ଇତ୍ୟାଦି\RP_RPD ।\RD_PUNC
htd849	ବଲ୍ଲପଟ୍ଟଣମ୍‌ର\N_NNP ନିକଟତମ\JJ ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନ\N_NN କଣ୍ଣୂର\N_NNP ୭\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd850	ବଲ୍ଲପଟ୍ଟଣମ୍‌ର\N_NNP ନିକଟତମ\JJ ବିମାନବନ୍ଦର\N_NN କରୀପ୍ପୂର\N_NNP ଅନ୍ତଃରାଷ୍ଟ୍ରୀୟ\JJ ବିମାନବନ୍ଦର\N_NN ୧୦୦କି.ମି.\QT_QTC ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd851	ବେକ୍କଲ\N_NNP ଦୁର୍ଗ\N_NN କେରଳର\N_NNP ସବୁଠାରୁ\RP_INTF ଅଧିକ\QT_QTF ପ୍ରସିଦ୍ଧ\JJ ଦୁର୍ଗ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd852	ବେକ୍କଲ\N_NNP ଦୁର୍ଗରୁ\N_NN ସମୁଦ୍ରର\N_NN ଗଭୀର\JJ ନୀଳିମାକୁ\N_NN ଦେଖିବାର\V_VM_VNF ଅନୁଭୂତି\N_NN ଅବିସ୍ମରଣୀୟ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC
htd853	ମାଲାୟାଲମ୍‌\N_NNP ,\RD_PUNC ତାମିଲ୍‌\N_NNP ,\RD_PUNC ବଲିଉଡ୍‌\N_NN ସିନେମାଗୁଡିକର\N_NN ସୁଟିଂ\N_NN ପାଇଁ\PSP ପ୍ରିୟ\JJ ଲୋକେସନ୍‌\N_NN ହେଉଛି\V_VM_VF ବେକ୍କଲ\N_NNP କିଲ୍ଲା\N_NN ।\RD_PUNC
htd854	କେରଳ\N_NNP ସରକାର\N_NN ବେକ୍କଲ\N_NNP କିଲ୍ଲା\N_NN ,\RD_PUNC ସମୁଦ୍ରତଟ\N_NST ଏବଂ\CC_CCD ସମ୍ବଦ୍ଧ\N_NN ପର୍ଯ୍ୟଟନ\N_NN କେନ୍ଦ୍ରଗୁଡିକର\N_NN ବିକାଶ\N_NN ପାଇଁ\PSP ବେକ୍କଲ\N_NNP କିଲ୍ଲା\N_NN ରିସୋର୍ଟ\N_NN ,\RD_PUNC ଡେଭ୍‌ଲପ୍‌ମେଣ୍ଟ\N_NN କର୍ପୋରେସନର\N_NN ଗଠନ\N_NN କରିଅଛନ୍ତି\V_VM_VF ।\RD_PUNC
htd855	ତତ୍‍ସହିତ\CC_CCD ବେକ୍କଲ\N_NNP କିଲ୍ଲାର\N_NN ସାମୁଦ୍ରିକ\JJ ତଟର\N_NN କମନୀୟତା\JJ ବଢାଇବା\V_VM_VNF ପାଇଁ\PSP ଅନେକ\QT_QTF ଯୋଜନା\N_NN ଆରମ୍ଭ\PSP କରାଯାଇ\V_VM_VNF ଅଛି\V_VM_VF ।\RD_PUNC
htd856	ଏହି\DM_DMD ଯୋଜନାର\N_NN ଅନ୍ତର୍ଗତ\N_NN ତେଜ୍ୟମ\N_NN ଶିଳ୍ପ\N_NN ,\RD_PUNC ଭିତ୍ତିଚିତ୍ର\N_NN ,\RD_PUNC ଶିଳ୍ପୋଦ୍ୟାନ\N_NN ଇତ୍ୟାଦି\RP_RPD କଳାର\N_NN ବିକାଶ\N_NN ମଧ୍ୟ\RP_RPD ଆସିଥାଏ\V_VM_VF ।\RD_PUNC
htd857	ପାର୍କିଙ୍ଗ\N_NN ପାଖରେ\N_NN ୭୦୦୦\QT_QTC ବର୍ଗ\N_NN ମି.\N_NN ବିସ୍ତାରରେ\N_NN ପାର୍କିଙ୍ଗ\N_NN ସ୍ଥାନ\N_NN ଅଛି\V_VM_VF ।\RD_PUNC
htd858	ବିଶ୍ରାମ\N_NN ପାଇଁ\PSP ଗଛରେ\N_NN ତିଆରି\N_NN ଘର\N_NN ଏବଂ\CC_CCD ଡରମିଟୋରୀରେ\N_NN ରହିବାର\V_VM_VNF ସୁବିଧା\N_NN ଅଛି\V_VM_VF ।\RD_PUNC
htd859	ଛୋଟ\JJ ପିଲାମାନଙ୍କର\N_NN ପାର୍କ\N_NN -\RD_PUNC ୧୪\QT_QTC ବର୍ଷରୁ\N_NN କମ୍‍\QT_QTF ବର୍ଷର\N_NN ଛୋଟ\JJ ପିଲାମାନଙ୍କର\N_NN ଚିତ୍ତବିନୋଦନ\N_NN ପାଇଁ\PSP ଏହି\DM_DMD ପାର୍କ\N_NN ଉପଯୁକ୍ତ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd860	ବେକ୍କଲ୍‌\N_NNP ସମୁଦ୍ର\N_NN ତଟରେ\N_NST ପ୍ରବେଶ\N_NN ପାଇଁ\PSP ଏକ\QT_QTC ଟଙ୍କା\N_NN ହିସାବରେ\N_NN ପ୍ରତ୍ୟେକ\PR_PRC ବ୍ୟକ୍ତିଙ୍କ\N_NN ଠାରୁ\PSP ଟିକେଟ୍‌\N_NN ନେବାକୁ\V_VM_VINF ପଡ଼ିଥାଏ\V_VM_VF ।\RD_PUNC
htd861	ଗାଡ଼ି\N_NN ରଖିବା\V_VM_VNF ସ୍ଥାନରେ\N_NN ମଧ୍ୟ\RP_RPD ଶୁଳ୍କ\N_NN ଦେବାକୁ\V_VM_VINF ପଡିଥାଏ\V_VM_VF ଯାହା\PR_PRL ଅଧିକ\QT_QTF ନୁହେଁ\RP_NEG ।\RD_PUNC
htd862	ଏଠାକାର\DM_DMD ୧୧\QT_QTC ଏକର\N_NN ଜମିରେ\N_NN ଏକ\QT_QTC ଓ୍ୱାଟର୍‌ଥିମ୍‌\JJ ପାର୍କ\N_NN ତିଆରି\N_NN କରିବାର\V_VM_VNF ଯୋଜନା\N_NN ମଧ୍ୟ\RP_RPD ଆର୍‍.ଡି.ସି.ଙ୍କ\N_NN ପାଖରେ\N_NST ଅଛି\V_VM_VF ।\RD_PUNC
htd863	ବେକ୍କଲ୍‌\N_NNP କିଲ୍ଲାର\N_NN ନିକଟତମ\N_NST ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନ\N_NN କାସରଗୋଡ\N_NNP ଅଟେ\V_VM_VF ।\RD_PUNC
htd864	ବେକ୍କଲ\N_NNP କିଲ୍ଲାର\N_NN ନିକଟତମ\JJ ବିମାନବନ୍ଦର\N_NN ହେଉଛି\V_VM_VF ମଂଗଲୁର\N_NNP ,\RD_PUNC ୫୦\QT_QTC କି.ମି.\N_NN ,\RD_PUNC କରୀପ୍ପୂର୍‌\N_NNP ଅନ୍ତଃରାଷ୍ଟ୍ରୀୟ\JJ ବିମାନବନ୍ଦର\N_NN ,\RD_PUNC ୨୦୦\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd865	ଚନ୍ଦ୍ରଗୀରିପ୍ପୁଷ୍ପା\N_NNP (ନଦୀ)\CC_CCS_UT ତଟରେ\N_NN ସପ୍ତଦଶ\QT_QTC ଶତାବ୍ଦୀରେ\QT_QTF ନିର୍ମିତ\N_NNV ଏକ\QT_QTC କିଲ୍ଲା\N_NN ରହିଛି\V_VM_VF ।\RD_PUNC
htd866	ସେହି\DM_DMD କିଲ୍ଲାରୁ\N_NN ଆରବସାଗର\N_NNP ତଥା\CC_CCD ଚନ୍ଦ୍ରଗିରି\N_NNP ନଦୀର\N_NN ଅଦ୍ଭୁତ\JJ ଦୃଶ୍ୟ\N_NN ଆସ୍ଵାଦନ\N_NN କରାଯାଇପାରିବ\V_VM_VF ।\RD_PUNC
htd867	ନଦୀ\N_NN ତଟ\N_NN ପାଖରେ\N_NST କିଷୂର\N_NNP ମନ୍ଦିରର\N_NN ଗୀତୋତ୍ସବ\N_NN ଅତ୍ୟନ୍ତ\RP_INTF ପ୍ରସିଦ୍ଧ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd868	ବେକ୍କଲ୍‌\N_NNP ରିସୋର୍ଟ\N_NN ଡେଭ୍‌ଲପ୍‌ମେଣ୍ଟ\N_NN କର୍ପୋରେସନ\N_NN ଚନ୍ଦ୍ରଗିରି\N_NNP ନଦୀରେ\N_NN ବୋଟିଙ୍ଗ୍‌ର\N_NN ସୁବିଧା\N_NN ଉପଲବ୍ଧ\N_NN କରାଇଛନ୍ତି\V_VM_VF ।\RD_PUNC
htd869	ଚନ୍ଦ୍ରଗିରି\N_NNP କାସର୍‌ଗୋଡ\N_NNP ଟାଉନର\N_NN ଏକଦମ୍‌\RP_INTF ପାଖାପାଖି\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd870	ନିକଟତମ\JJ ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନ\N_NN କସରଗୋଡ\N_NNP ଅଟେ\V_VM_VF ।\RD_PUNC
htd871	ନିକଟତମ\JJ ବିମାନବନ୍ଦର\N_NN -\RD_PUNC ମଂଗଲୁର\N_NNP ,\RD_PUNC ୫୦\QT_QTC କି.ମି.\N_NN ।\RD_PUNC
htd872	ଚିତ୍ତାରି\N_NNP ସବୁଜିମାରେ\N_NN ଆଚ୍ଛାଦିତ\JJ ଏକ\QT_QTC ଛୋଟ\JJ ଦ୍ଵୀପ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd873	ଚିତ୍ତାରିର\N_NNP ତଟବର୍ତ୍ତୀ\N_NST ଅଞ୍ଚଳ\N_NN ବିସ୍ତୃତ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC
htd874	ଚିତ୍ତାରିର\N_NNP ବେକ୍କଲ\N_NNP ପର୍ଯ୍ୟଟନ\N_NN ପରିଯୋଜନାର\N_NN ଏକ\QT_QTC ଅଂଶ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd875	ପର୍ଯ୍ୟଟନର\N_NN ହଟଚମଟ\N_NN ଏହି\DM_DMD ଦ୍ଵୀପକୁ\N_NN ସ୍ପର୍ଶ\N_NN ମଧ୍ୟ\RP_RPD କରିନାହିଁ\RP_NEG ।\RD_PUNC
htd876	ଶାନ୍ତିରେ\N_NN ସମୟ\N_NN ଅତିକ୍ରାନ୍ତ\N_NN କରିବା\V_VM_VNF ପାଇଁ\PSP ଚିତ୍ତାରି\N_NNP ଏକ\QT_QTC ଉପଯୁକ୍ତ\N_NN ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd877	ଚିତ୍ତାରିର\N_NNP ନିକଟତମ\JJ ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନ\N_NN କାଞ୍ଜଗାଡୁ\N_NNP ,\RD_PUNC ୫\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd878	ବେକ୍କଲ୍‌ର\N_NNP ଗହଳିପୂର୍ଣ୍ଣ\JJ ଯାତ୍ରା\N_NN ପରେ\PSP ଯଦି\CC_CCD ଶାନ୍ତ\JJ ବାତାବରଣରେ\N_NN କିଛି\QT_QTF ସମୟ\N_NN ରହିବାକୁ\V_VM_VINF ଦରକାର\N_NN ପଡ଼େ\V_VM_VF ତେବେ\CC_CCS କାପ୍ପିଲ\N_NNP ସମୁଦ୍ରତଟ\N_NN ଉପଯୁକ୍ତ\N_NN ସ୍ଥାନ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd879	କାପ୍ପିଲ\N_NNP ବେକ୍କଲ\N_NNP ଠାରୁ\PSP ୬କି.ମି.\QT_QTC ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ,\RD_PUNC ତଥା\CC_CCD ଅତ୍ୟନ୍ତ\RP_INTF ଶାନ୍ତ\JJ ସ୍ଥଳ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd880	ଏଠାକାର\DM_DMD ଆକର୍ଷଣ\N_NN ହେଉଛି\V_VM_VF ଖରାରେ\N_NN ଚମକୁଥିବା\V_VM_VNF ସମୁଦ୍ରତଟ\N_NN ଏବଂ\CC_CCD ଶାନ୍ତ\JJ ବାତାବରଣ\N_NN ।\RD_PUNC
htd881	ଯେଉଁମାନେ\PR_PRL ସାହସୀ\JJ ଅଟନ୍ତି\V_VM_VF ସେହିମାନେ\DM_DMD ପାଖରେ\N_NST ଥିବା\V_VM_VNF କୋଡ଼ିକ୍କୂନ୍ନୂରେ\N_NNP ଚଢି\V_VM_VNF ଆରବସାଗରର\N_NNP ଉଦ୍‌ବେଳନକୁ\N_NN ଦେଖିପାରିବେ\V_VM_VF ।\RD_PUNC
htd882	କାପ୍ପିଲ୍‌\N_NNP ବେଳାଭୂମିର\N_NN ନିକଟତମ\JJ ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନ\N_NN କାସରଗୋଡ\N_NNP ,\RD_PUNC ୧୨\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd883	କାପ୍ପିଲ୍‌\N_NNP ବେଳାଭୂମିର\N_NN ନିକଟତମ\JJ ବିମାନବନ୍ଦର\N_NN ମଙ୍ଗଲୁର\N_NNP ୫୦\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd884	ଉତ୍ତର\JJ କେରଳରେ\N_NNP ଯଦି\CC_CCD ଆପଣ\PR_PRP ଆଲପ୍ପୂଷା\N_NNP ପରି\N_NN ବାତାବରଣ\N_NN ଦେଖିବାକୁ\V_VM_VINF ଚାହାଁନ୍ତି\V_VM_VF ତେବେ\CC_CCS ପଡ଼ନ୍ନା\N_NNP ଯାଆନ୍ତୁ\V_VM_VF ।\RD_PUNC
htd885	ପଡ଼ନ୍ନା\N_NNP କ୍ଷେତ୍ରର\N_NN ହ୍ରଦ\N_NN ଭ୍ରମଣ\N_NNV ପାଇଁ\PSP ଅନୁକୂଳ\N_NN ସାବ୍ୟସ୍ତ\N_NN କରୁଥିବା\V_VM_VNF ଉପାଦାନଗୁଡ଼ିକ\N_NN ହେଉଛି\V_VM_VF -\RD_PUNC ବଳିୟପୁରମ୍ବୁ\N_NNP ହ୍ରଦ\N_NN ,\RD_PUNC ସବୁଜିମାରେ\N_NN ଆଚ୍ଛାଦିତ\JJ ଦ୍ୱୀପ\N_NN ,\RD_PUNC ଜଳାବୃତ\N_NN ସ୍ଥାନ\N_NN (କେନାଲ୍‌)\N_NN ଇତ୍ୟାଦି\RP_RPD ।\RD_PUNC
htd886	ମୁକ୍ତା\N_NN ଚାଷ\N_NN ପାଇଁ\PSP ସମଗ୍ର\RP_INTF ଦୁନିଆର\N_NN ଧ୍ୟାନ\N_NN ଏହି\DM_DMD ସ୍ଥାନ\N_NN ପ୍ରତି\PR_PRC ଆକର୍ଷଣ\N_NN ସୃଷ୍ଟି\N_NN କରିଥାଏ\V_VM_VF ।\RD_PUNC
htd887	ଏହାର\DM_DMD କୃଷକ\N_NN ଗୁଲ୍‌\N_NNP ମୁହମ୍ମଦ\N_NNP ଅଟନ୍ତି\V_VM_VF ।\RD_PUNC
htd888	ଗୁଲ୍‌\N_NNP ମୁହମ୍ମଦ\N_NNP ମୁକ୍ତା\N_NN ଚାଷକୁ\N_NN ପର୍ଯ୍ୟଟନର\N_NN ଅଂଶ\N_NN ବନାଇକରି\V_VM_VF ସ୍ୱକୀୟ\PR_PRF କଳ୍ପନାଶକ୍ତିର\N_NN ପରିଚୟ\N_NN ହିଁ\RP_RPD କେବଳ\CC_CCD ଦେଇନାହାଁନ୍ତି\RP_NEG ବରଂ\CC_CCD ପ୍ରତ୍ୟେକ\PR_PRC ଗ୍ରାମକୁ\N_NN ପ୍ରଗତିର\N_NN ପଥରେ\N_NN ଅଗ୍ରସର\N_NN କରାଇପାରିଛନ୍ତି\V_VM_VF ।\RD_PUNC
htd889	ଗୁଲ୍‌\N_NNP ମୁହମ୍ମଦ\N_NNP ନିଜ\PR_PRF ଗ୍ରାମବାସୀମାନଙ୍କୁ\N_NN ଏହା\DM_DMD ଶିଖାଇଛନ୍ତି\V_VM_VF ଯେ\CC_CCD ସେମାନେ\PR_PRP ଜୀବନଯାପନର\N_NN ପରମ୍ପରାଗତ\N_NN ମାର୍ଗକୁ\N_NN ଉପେକ୍ଷାକରି\V_VM_VNF କୌଣସି\DM_DMQ ପର୍ଯ୍ୟଟନ\N_NN ଉଦ୍ୟୋଗ\N_NN ଲାଭ\N_NN କରିପାରିବ\V_VM_VF ନାହିଁ\RP_NEG ।\RD_PUNC
htd890	ଅୟେସ୍ଟର\N_NNP ଅପେରା\N_NN ନାମକ\N_NN ଅଭିଯାନକୁ\N_NN ପରିଚାଳନା\N_NN କରୁଥିବା\V_VM_VNF ଗୁଲ୍‌\N_NN ମୁହମ୍ମଦ\N_NNP ନିଜର\PR_PRF ପର୍ଯ୍ୟଟନ\N_NN ସିଦ୍ଧାନ୍ତ\N_NN ପ୍ରସ୍ତୁତ\N_NN କରିଥିଲେ\V_VM_VF ।\RD_PUNC
htd891	ପଡନ୍ନା\N_NNP ଆସୁଥିବା\V_VM_VNF କୃଷକମାନଙ୍କର\N_NN ଜୀବନକୁ\V_VM_VINF ଅତି\RP_INTF ନିକଟରୁ\N_NST ଦେଖି\V_VM_VNF ହୃଦୟଙ୍ଗମ\N_NN କରାଯାଇପାରିବ\V_VM_VF ।\RD_PUNC
htd892	ଅୟେସ୍ଟର\N_NNP ଅପେରାରେ\N_NN ପରିଷ୍କାର\N_NN ପରିବେଶ\N_NN ଅଛି\V_VM_VF ,\RD_PUNC ରହିବାର\V_VM_VNF ଉତ୍ତମ\JJ ସୁବିଧା\N_NN ଅଛି\V_VM_VF ।\RD_PUNC
htd893	ପଡନ୍ନାରେ\N_NNP ରହି\V_VM_VNF ସାମୂହିକ\N_NN ପର୍ଯ୍ୟଟନଜନିତ\N_NN ଅନୁଭୂତିର\N_NN ଅନୁଭବ\N_NN ଉପଲବ୍ଧ\N_NN କରାଯାଇପାରିବ\V_VM_VINF ।\RD_PUNC
htd894	ପଡନ୍ନାର\N_NNP ପାଖରେ\N_NST ଥିବା\V_VM_VNF ଦ୍ଵୀପ\N_NN ପର୍ଯ୍ୟନ୍ତ\PSP ବୋଟିଙ୍ଗ\N_NN କରିପାରିବେ\V_VM_VF ।\RD_PUNC
htd895	ପଡନ୍ନା\N_NNP କ୍ଷେତ୍ରର\N_NN ବିଶେଷତ୍ୱଗୁଡିକ\PSP ହେଲା\V_VM_VF -\RD_PUNC ସୁବିସ୍ତୃତ\JJ ସମୁଦ୍ରତଟ\N_NST ଏବଂ\CC_CCD ସାଗରମୁହାଣ\N_NST ।\RD_PUNC
htd896	ସମୀପବର୍ତ୍ତୀ\N_NST ତେଜସ୍ଵିନୀ\N_NNP ନଦୀରେ\N_NN ଯାତ୍ରା\N_NN କରିବା\V_VM_VNF ଅବସର\N_NN ମଧ୍ୟ\RP_RPD ଅୟେସ୍ଟର\N_NNP ଅପେରା\N_NN ପ୍ରଦାନ\N_NNV କରିଥାଏ\V_VM_VF ।\RD_PUNC
htd897	ପରଶ୍ସିନିକ୍କଡବୁ\N_NNP ବେକ୍କଲ୍‌\N_NNP କିଲ୍ଲା\N_NN ଇତ୍ୟାଦି\RP_RPD ସ୍ଥାନ\N_NN ଏହାର\DM_DMD ନିକଟରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd898	ପଡନ୍ନାରୁ\N_NNP ନିକଟତମ\JJ ବସ୍‌\N_NN ରହଣୀସ୍ଥଳ\N_NNV ଏବଂ\CC_CCD ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନ\N_NN ୯\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd899	ପଡନ୍ନାର\N_NNP ନିକଟତମ\JJ ବିମାନବନ୍ଦର\N_NN -\RD_PUNC ମଙ୍ଗଲୁର\N_NNP ,\RD_PUNC ୧୨୦\QT_QTC କି.ମି.\N_NN ଏବଂ\CC_CCD କରୀପ୍ପୂର\N_NNP ଅନ୍ତର୍ରାଷ୍ଟୀୟ\JJ ବିମାନବନ୍ଦର\N_NN ୧୮୦\QT_QTC କି.ମି.\N_NN ଦୂରରେ\N_NST ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd900	ସମୁଦ୍ରପତ୍ତନ\N_NN ଠାରୁ\PSP ୧୮୯୦\QT_QTC ମିଟର\QT_QTF ଉଚ୍ଚରେ\N_NST ସହ୍ୟାଦ୍ରିର\N_NN ଶିଖର\N_NN ଦେଶରେ\N_NN ଅଗସ୍ତ୍ୟାରକୂଡମ\N_NNP ଅବସ୍ଥିତ\V_VM_VF ।\RD_PUNC
htd901	ଜନଶ୍ରୁତି\N_NN ଅନୁଯାୟୀ\N_NN ଅଗସ୍ତ୍ୟ\N_NNP ବଣ୍ୟାଞ୍ଚଳ\N_NN ମହର୍ଷି\N_NN ଅଗସ୍ତ୍ୟଙ୍କର\N_NNP ନିବାସ\N_NN ସ୍ଥାନ\N_NN ଥିଲା\V_VM_VF ।\RD_PUNC
htd902	ଶିଖରରେ\N_NN ପହଞ୍ଚିବାକୁ\V_VM_VINF ହେଲେ\V_VM_VNF ବିହଡ଼\N_NNP ବଣର\N_NN ଦୁର୍ଗମ\JJ ମାର୍ଗକୁ\N_NN ଅତିକ୍ରମ\N_NN କରିବାକୁ\V_VM_VINF ପଡ଼ିଥାଏ\V_VM_VF ।\RD_PUNC
htd903	ଅଗସ୍ତ୍ୟ\N_NNP ପର୍ବତ\N_NN ଦୁର୍ଲ୍ଲଭ\JJ ଚେରମୂଳୀ\N_NN ଉଦ୍ୟାନ\N_NN ପାଇଁ\PSP ପ୍ରସିଦ୍ଧ\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd904	ଆଦିବାସୀମାନଙ୍କର\N_NN ବିଶ୍ଵାସ\N_NN ଅଛି\V_VM_VF ଯେ\CC_CCD ଏଠାରେ\DM_DMD ବ୍ରହ୍ମଚାରୀ\JJ ମହର୍ଷି\N_NN ଅଗସ୍ତ୍ୟ\N_NNP ବାସ\N_NN କରୁଥିଲେ\V_VM_VF ।\RD_PUNC
htd905	ତେଣୁ\CC_CCD କୌଣସି\DM_DMQ ସମୟରେ\N_NN ନାରୀମାନଙ୍କୁ\N_NN ସେଠାକୁ\DM_DMD ଯିବାପାଇଁ\CC_CCD ଅନୁମତି\N_NN ନଥିଲା\V_VM_VF ।\RD_PUNC
htd906	ଏହି\DM_DMD ସ୍ଥାନ\N_NN ଡିସେମ୍ବରର\N_NNP ଦ୍ୱିତୀୟ\QT_QTO ସପ୍ତାହରୁ\N_NN ଫେବୃଆରୀ\N_NNP ପର୍ଯ୍ୟନ୍ତ\PSP ପର୍ଯ୍ୟଟକମାନଙ୍କ\N_NN ପାଇଁ\PSP ଆକର୍ଷଣର\N_NN କେନ୍ଦ୍ର\N_NN ପାଲଟି\V_VM_VNF ଥିଲା\V_VM_VF ।\RD_PUNC
htd907	ଏଠାକୁ\DM_DMD ଯିବା\V_VM_VNF ପାଇଁ\PSP ହେଲେ\V_VM_VNF ତୀରୁବନନ୍ତପୁରମର\N_NNP ପି.ଟି.ପି.\N_NNP ନଗରରେ\N_NN ଅବସ୍ଥିତ\V_VM_VF ବନ୍ୟଜନ୍ତୁ\N_NN କର୍ତ୍ତୃପକ୍ଷଙ୍କ\N_NN ପାଖରୁ\N_NST ଅନୁମତି\N_NN ପତ୍ର\N_NN ନେବା\V_VM_VNF ପାଇଁ\PSP ଆବଶ୍ୟକ\N_NN ହୋଇଥାଏ\V_VM_VF ।\RD_PUNC
htd908	ତୀରୁବନନ୍ତପୂରମ\N_NNP ରେଲ୍‌ଓ୍ୱେଷ୍ଟେସନରୁ\N_NN ଅଗସ୍ତ୍ୟାରକୂଡମ\N_NNP ପର୍ଯ୍ୟନ୍ତ\PSP ଦୂରତା\N_NN ୬୧\QT_QTC କି.ମି.\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd909	ତୀରୁବନନ୍ତପୂରମ\N_NNP ଅନ୍ତର୍ରାଷ୍ଟୀୟ\JJ ବିମାନବନ୍ଦରରୁ\N_NN ବୋଣକ୍କାଡ\N_NNP ପର୍ଯ୍ୟନ୍ତ\PSP ଦୂରତା\N_NN ୬୯\QT_QTC କି.ମି.\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd910	ତୀରୁବନନ୍ତପୂରମରୁ\N_NNP ୩୬\QT_QTC କି.ମି.\N_NN ଉତ୍ତରରେ\JJ ଅବସ୍ଥିତ\V_VM_VF ପ୍ରସିଦ୍ଧ\JJ ବର୍କଳା\N_NNP ବେଳାଭୂମିର\N_NN ପାଖରେ\N_NST ଥିବା\V_VM_VNF ଅଞ୍ଚୁତେଙ୍ଗୁ\N_NNP ନାମକ\N_NN ସ୍ଥାନ\N_NN ଐତିହାସିକ\JJ ମହତ୍ତ୍ଵ\N_NN ରଖୁଥିବା\V_VM_VNF ସମୁଦ୍ରତଟୀୟ\JJ କ୍ଷେତ୍ର\N_NN ଅଟେ\V_VM_VF ।\RD_PUNC
htd911	ଅଞ୍ଚୁତେଙ୍ଗୁର\N_NNP ପ୍ରାକୃତିକ\JJ ସୁଷମା\N_NN ଦର୍ଶନୀୟ\JJ ଅଟେ\V_VM_VF ।\RD_PUNC
htd912	ଭାରତରେ\N_NNP ୟୁରୋପୀୟ\JJ ଔପନିବେସିକ\JJ ଶାସନ\N_NN ସହିତ\PSP ଅଞ୍ଚୁତେଙ୍ଗୁର\N_NNP ସମ୍ବନ୍ଧ\N_NN ରହିଛି\V_VM_VF ।\RD_PUNC
htd913	ପର୍ତ୍ତୁଗାଲ୍‌\N_NNP ,\RD_PUNC ଡଚ\N_NNP ଏବଂ\CC_CCD ବ୍ରିଟିଶ\N_NNP ସାମ୍ରାଜ୍ୟଗୁଡିକ\N_NN ଏଠାରେ\DM_DMD ଶାସନ\N_NN କରୁଥିଲେ\V_VM_VF ।\RD_PUNC
